Year,field,Yield,Organic matter content,Total carbon,Total nitrogen,Electrical conductivity,Sand,Carbon-nitrogen ratio,Available phosphorus,Variety,Days to heading,Planting system,Organic,Green manure,Manure,Soil amendments,Herbicide,Pesticide,Years of production,Average temperature1,Min temperature1,Max temperature1,Precipitation1,Radiation1,Average temperature2,Min temperature2,Max temperature2,Precipitation2,Radiation2,Average temperature3,Min temperature3,Max temperature3,Precipitation3,Radiation3,Average temperature4,Min temperature4,Max temperature4,Precipitation4,Radiation4
2020.9954762153482,F008,5.541,2.57515877530596,1.4947810678201392,0.13094776844509712,0.5795788133674076,23.696974584685968,11.426823497552402,11.878196697486281,3.9996690681277953,91.29404231278362,-0.001778193453201392,-0.0003393777164556197,0.0006760571106545788,1.0103777488845027,0.9996694838250195,1.0034648574511182,-0.0005088943833388908,1.9817864283253823,21.439870960611145,16.109417884655695,25.831908510520403,7.239631743920645,17.354291837904864,23.99553755121586,17.86566360753948,28.593813429317816,9.21164175401282,16.602991999035574,25.217240579693044,20.55119714996744,27.78502046729639,9.181876053971367,16.68412249857801,22.743681388263937,17.207948201024873,26.732072493681226,6.482617658163286,18.64370299119349
2023.0117408900549,F017,6.006,3.131332052142316,1.7500536597831826,0.1554774454552146,0.38312975703422375,35.138366846897924,11.193344905576609,15.066232884310885,2.004394635238972,84.54038546861523,0.004034735027456808,0.0001499422443752059,1.0025625478098008,-0.0009509753661094325,0.9968573267287602,0.9986229950441456,0.0007245971526858505,2.998060544808185,21.86669993634497,16.901346414768465,26.75058882338926,6.2877614481709,15.714335689756641,23.313222937585348,18.56278917335041,27.909475079946848,8.572255350388632,18.11584407338618,25.615887712564547,18.72039589944991,29.05982327001523,6.420050204121762,18.992076920408206,23.311375199358817,17.952071067939386,27.92563914058469,6.276333575628683,18.23033784341822
2020.9992692860246,F020,5.276,2.723116939146164,1.4975342599354593,0.13141285044086523,0.6570427192367158,42.20119258185899,11.344495881479194,19.1944751979636,4.004568333162373,95.09178398730164,1.0007489952321682,-0.0016548844357924912,1.0051407958516276,0.010659208949905165,1.0003816863160642,0.9937329053513465,0.005835116351646487,8.002762068599994,20.942755686397714,15.429775275264781,26.428678504482562,8.515149542959524,17.429696632813766,23.511298802167,18.612772608448523,28.526852621861618,7.1230196853480185,15.849721804342927,24.347643843799318,20.337483086527392,28.927949798280864,6.460189108961762,18.637038311708814,23.919478931241063,19.632940158020464,27.34443130141728,9.689511480378332,16.491009779909156
2023.0017029758149,F016,6.269,3.0230342918547795,1.722558944390036,0.16290688552559834,0.4960736287551646,30.278377234360775,10.602627547023172,23.9001083265887,2.9957967596926385,95.72272458755337,0.006486701927018548,1.0058298399757937,-0.0032503038706545168,0.007020989880949152,0.004519113141667124,1.0024894918318699,1.0028363577310424,8.034830022342337,21.880083601180836,17.349542084886835,26.68345132539581,8.140035860528434,15.156205358870594,25.143727195154025,21.038712494220196,29.11727068577206,7.315780255617372,18.828573487819007,27.087773040269735,22.614647222406976,31.903097882296873,9.191190913022794,16.234476413597317,23.78305685684469,19.113635957505824,27.34734796468733,7.506023809508389,17.62163768889503
2022.0098078434721,F021,4.893,2.577341406371686,1.3593870083011375,0.1184622022045278,0.14838555319488908,27.19443051515526,11.50946015659443,19.228324567713983,1.9916806182134077,77.25968549841276,0.9985132883885546,-0.004038628451660624,1.0026762462088747,-0.008770680313399138,-6.602917868550169e-05,0.004507696988185247,-0.000263442419998619,6.009984092106915,23.133426095477926,17.809082377274663,27.37652068414644,1.7238326242306488,12.539235300290187,25.65548824046981,20.394037468167777,30.095417254505474,6.29675095301487,19.48742303392911,25.400055457910646,20.742937220387,29.45341246946448,7.3000091632809045,18.744477580205857,24.544790620298244,18.919944020755114,28.3126879957031,7.679643862090355,17.615336203907475
2020.9925336643707,F022,5.394,2.949877904236063,1.7989660017541154,0.17681134588752312,0.5385351975799714,26.241344160305324,10.139821117789653,27.77173807505222,3.0242601191725886,96.58380624428064,0.002354908701214096,0.001487589462096991,0.0008934094752631167,-0.003355277769400004,0.998405487259427,0.99966900905152,1.0053824194878114,1.0040229725860716,19.81390070129859,14.607976344210035,23.919271739400884,3.048387687574591,17.309213999596867,24.637431192403056,19.397012812360458,29.159250769870138,8.055731556182968,17.476904092550072,25.80779584923822,20.853231418834888,31.064974327740785,5.399313697979112,15.738552896486533,24.360101601155502,19.81593653794576,28.345251397876698,1.0009678266026063,15.554275629100518
2021.9917404060684,F002,6.14,2.8577946020693012,1.637479865927102,0.15674125430255526,0.39568093520501013,25.117293936855063,10.360048542904158,24.260589838554697,2.01147107550538,77.06320779643983,0.0025476376551891206,0.00032286882874318944,0.9921912057819603,-0.0033708599085471042,0.9987370589247938,1.001624027464213,1.0123048385151647,6.995438776198285,21.65739521672679,16.95259634523833,25.53539534377827,5.32273369230222,11.884622214892785,23.939023230170907,18.520450903182027,28.754951443327005,11.138322139396793,17.192554217863236,26.374583757557826,20.908495002948992,30.74233791526047,7.71658766379983,21.483490000272905,22.15375160952288,17.65484472214444,25.13645428018614,6.503889122442007,19.179638155783948
2021.9983653095846,F001,5.197,3.7487884503300135,2.306324229944248,0.21252477852803464,0.6071170440982432,37.541638939658704,10.90438272507196,16.9441121129276,1.0093983737337888,91.97450011154073,1.0075620684262172,-0.007394663371889076,0.008671099229719327,-0.00040229111293450597,0.004998113148450225,0.9980984438493402,1.0015385897650317,2.9988462956191175,20.7561282522034,15.954079029428089,26.379561605803588,4.968009732616859,11.21804609152817,23.546398612396924,18.51427603924456,28.96216887929434,4.661254233343157,12.544354876369912,25.00838339698962,20.512926847268538,30.274540597969448,9.514571082857822,17.59888409111434,24.726797390328258,21.082833731631133,29.009497019505954,11.296355449587137,15.605569737932713
2021.0068813349474,F002,6.706,2.7465201719122425,1.597855507502099,0.16486189183123137,0.45371263393498557,46.18892178757602,9.683325285613403,18.502418611705675,4.006589531651816,91.14307653169661,0.9914053729390861,-0.006265615876940036,-0.006564323939932639,0.9996961178097125,0.006169914226595091,0.9966105075075599,1.0005659734165793,7.029770606189003,21.271306781540424,15.93023386099798,24.88743082481877,6.560448497276139,14.165946088962912,24.744487848507084,17.432212577435862,27.208389535713895,8.494664223311904,15.599093503054414,26.19327818823856,22.875685293732218,31.084127073055125,5.016195562510716,13.787551247771457,23.439646977731943,17.672938650685897,28.309056729547194,6.781726690609898,20.231840961315136
2021.9889282962963,F007,5.63,1.9791058134820938,1.0430051551176849,0.10549816704660382,0.6544734471246929,27.06732553925679,9.926031540981285,12.42769539265101,0.9885276493197903,78.86183825684574,0.997691455503288,5.657933642606548e-05,1.0019139307701552,0.01509599558859504,-0.003359770607412882,1.0041134713246365,0.0008270839396955315,8.00008455557917,21.477675533833803,16.85016424099218,25.623714015381797,6.698020883847779,16.069962683420478,24.15566187057935,19.58238618862153,28.450412756321143,8.799541688852628,18.884634848093842,26.779024163018185,21.821239436779525,32.01234879979332,7.529668926941989,13.985104377823161,22.500366333013222,17.54906686586281,25.76333459977912,3.678478815860491,21.73272546120813
2021.9861234499117,F013,6.731,4.28701883488393,2.489487548634434,0.2231934788451884,0.6717264045141869,40.45059581441914,11.212926166916612,20.668127309814906,3.014607814541036,87.59289697307005,1.00427312789538,1.0094110341983549,0.0017791685085786974,0.994572586925403,-0.0033670090715168495,1.001552916191215,1.006352070089064,1.990986218344691,22.0307032242656,17.78250399658388,25.741324022426983,1.4903166526671165,12.6266791623531,23.510231064797807,19.87060983460234,27.509725293892558,3.9800042044171935,16.26020581779302,26.819195245409254,22.38544298659723,30.544421985057507,6.810293641939841,17.323358953551985,22.615883697042374,17.090327718012112,26.333897188660842,10.364499158696082,22.99905876332995
2022.006852618467,F004,5.218,1.995019132180816,1.1125731686608804,0.09384536471030984,0.5048787505572857,43.78926156495356,11.827528648926311,11.104581759696464,0.9903592685469539,83.67381298327406,0.007785136108980965,0.0027516293223638537,0.0012575760413925294,0.0011536226010865848,1.0019104518720343,1.0019651857999756,0.9970954973100633,7.987118026620852,22.738099044528227,17.798260461196563,26.956404671023314,9.952282410122619,12.929343818605604,25.189390146253853,21.04806717163866,30.994568429734265,7.427694590607215,15.044699655776533,26.46169369215515,20.86171923747791,31.885882397263472,7.970363264730317,20.507625375627185,25.346437497369728,20.76868649664573,30.653714444067287,1.022539073387007,18.60819598895832
2022.9949837618733,F007,5.128,3.0303990011399193,1.8438337854112996,0.16021635771049952,0.95229277569646,33.31920762543878,11.52698608045835,10.450170317561723,3.0032392197351294,84.28669669119937,1.0012090003607972,0.9918029434867397,-0.0022564769200160628,1.0031061600440776,0.007692652897864636,0.006019829496358417,0.9986509059471083,4.987363157804627,20.875402454555374,15.527405526198892,24.967300617946904,5.267641523903783,14.818602764033892,25.20719098897622,20.84943477518978,27.905825980702744,7.047708338294345,15.904534119937129,26.359230422771653,22.65246814006433,29.688423165615504,9.092000640899817,15.910640356368965,23.020198018122162,18.596077832686195,25.842008690079496,3.7781982558435314,17.209904827844017
2021.996737031765,F019,5.847,3.9613566879859117,2.252190013641078,0.23314453427517123,0.6157715733311809,41.35236472386656,9.650928139996452,16.943660439044173,2.9812545301439406,89.78794527957777,-0.0014740584440771254,-0.014775343011211984,0.0037742898660408663,0.9999920797467169,1.0057712082577897,0.9957726469860743,0.9925475232627221,4.9680043684186055,20.945293513790162,14.511430344756578,25.821874499581916,6.343532068608104,15.634585866184745,24.458812660240834,19.390092702226177,29.147105422452427,9.524652193333239,14.86403652143902,26.70707278348631,22.091100970618896,31.85103588936895,6.819944799714757,20.414089358882702,23.427390897925555,17.754054960318584,28.226644126299558,7.32420010649215,17.207037669351852
2021.9845530047464,F023,6.27,3.9979499229447164,2.316177646115515,0.2234604549303178,0.5482675490465319,45.65569314048948,10.335915927021642,17.000796453502584,2.976663966309806,82.79473072237461,1.0038128488083395,0.0034821282240880573,-0.0071190816204503935,1.0005551244287183,0.9936956710959424,0.9977877168629401,0.9942614145706368,3.982876541990883,21.419595321631192,16.81029205014468,25.47236180326387,5.081610965836637,16.106153964349346,23.789173534516582,19.378912955762612,27.4241915223992,8.865259416095318,15.690118041201117,27.6693231546705,22.884391285437363,33.22589751323068,7.954456033548606,17.57201406613343,24.12373889902841,18.125336756966828,28.197631783948214,5.161061419478123,20.731714723909214
2020.9943515017824,F016,6.091,3.5111282129756303,2.1244764674773617,0.20575267640787628,0.9109848414047168,52.084433918359174,10.33584398161249,15.00524256161702,3.0036394747368487,76.38670364591651,1.0043747874798725,-0.00045703027396537787,0.9996996601586672,0.9947359239509285,-0.0013298868303213893,1.0006329287292277,0.9974900581014332,5.034193737967381,20.2596770996335,15.413836798107445,24.815062563552594,4.18457836342103,11.679296645380994,24.2154191329268,19.591394143546868,27.537830740853526,6.0147264110234095,16.501144861893298,25.177187551837388,19.495258324424356,29.216881695610773,7.829528848778457,20.991119764407564,23.40126095927078,20.033089284161594,27.21400794261776,5.06597536878238,21.177342678656828
2020.999937046887,F024,5.83,4.350052275037661,2.413183576151737,0.242018585420597,0.7248813341626978,28.828244279956724,9.989283538294627,21.091813113938855,0.9907484205720639,72.86729554780202,-0.0018112565480519673,0.005421205873005706,-0.0025726438887743778,1.0005365109635067,-0.00468652036635515,0.9977384759894101,0.9997288555342978,1.9952854342036759,21.10431315515473,15.734228720767444,24.627204714622987,6.038018868250196,12.420795364165603,23.966461291576383,18.45463977471995,27.891988342541,4.2337724279584315,16.889069557274276,26.17675152802741,21.58947368889155,30.937873339255148,9.39336479771005,17.698939049869896,22.41787421284224,16.411499139781288,26.435547961486566,8.968240637367263,17.945733616301986
2023.0077399083589,F002,5.575,2.2591176258498233,1.229511796037775,0.10097225421235125,0.6409279432134344,20.638169234949707,12.19220577073548,19.414146109782823,3.977255026017842,96.27919042941757,1.0016634279311265,-0.004183558689891225,0.9969098693663784,1.0025765890986862,-0.001347193309001676,1.0031384733860136,0.008575311584145212,7.016074574274777,22.09826675428642,15.673425524505825,27.641349029049312,5.415227162289981,13.445269208254413,24.40812284310555,20.543949691069276,29.13568246884683,6.404227364448885,17.52113375240659,26.76447729878768,21.35604464769045,31.292714179907517,5.794685878770498,14.927284284001518,23.81735632921594,19.344306992932786,28.2222566882478,6.732973007743446,16.935952139159266
2020.9935840575297,F011,6.202,2.977392344329207,1.6762579768158816,0.18131759617932816,0.7680791142942909,26.80584426132406,9.230144104795006,10.267258620641368,1.0061815551673303,64.99652391035161,0.005945136390734156,0.001663568441460823,0.0019561356824210644,1.0016505548514383,1.0080798102312345,0.9992489847671808,1.0025981282182357,0.9434351281577176,21.29031859572434,16.628103621693285,24.619278266971023,6.344184532060532,14.67067730965761,25.10628560147955,20.93248853047401,30.56351087651905,2.6512477352027863,13.80756127143214,24.691437090351926,19.98671879609922,29.762483182180517,4.216302314108508,18.786199665935392,23.50912114990277,18.869008207006623,27.869198010745837,4.74196670707334,20.92483377782295
2023.0137878811083,F007,5.128,3.040656635470839,1.8425557787866063,0.15953760725048002,0.9513876446492657,33.42884153907109,11.531502646967445,10.46745815701559,3.0242418902627572,84.33661940625146,1.0095203532471955,1.00401946668866,0.00491593026514542,1.002872851616979,-0.007164218189491079,-0.003977643310935068,0.9955788643190814,5.012968783390391,20.87872479290593,15.525069112092137,24.95502387748119,5.255052996942693,14.733927299109427,25.194703517933142,20.85837459669282,27.924668491973115,7.015676498369031,15.872304989329898,26.367453780511212,22.657637692872505,29.686223205404985,9.163637239784807,15.885513502851852,23.02785689522739,18.60722580552388,25.835873921856454,3.717318118386448,17.21201269006292
2022.994305108564,F020,5.485,3.780460814650702,2.2492786760641272,0.21145869328609265,0.7392311423835026,39.65236600866385,10.690066248458487,27.17492752457485,3.0158888131820047,79.36084489189471,0.0037397592649145634,0.9978744722367896,0.9984339164805638,0.007117163202753488,0.9918473928784053,1.0002635845000618,0.9964712462108267,5.996317954192704,21.144676069378413,15.692263585899838,25.304020950490077,5.894648072616293,11.3431285558256,24.82274422725145,18.89893302616108,28.045042530664123,12.26298422575016,15.246348288609026,25.76897830595438,20.6698416329112,29.878820205559055,11.48584388613049,19.94958327635368,24.0672963963981,18.731183556323394,27.228909549570332,6.192925535332749,16.644088326402635
2021.9943172895812,F014,4.84,2.4711158040185017,1.5335596348160199,0.16021033107608185,0.6523604531715881,41.109862121869206,9.570809845406986,20.356737540157557,2.9970577196763295,90.55091974234068,1.0002222835246324,-0.002023978334104397,0.0035618099528050445,0.004720732335788618,0.9958274005132183,1.0006826443087569,0.006663845697298769,1.9890136070251832,22.305527891836658,16.3643108949052,26.652503045094353,2.6569726253177812,15.350566990714555,25.10703067913229,20.392897102784975,29.053870687683826,3.649783885784217,19.327513051107623,26.02884218569254,20.27220492513145,31.223919761353706,2.6687301699972608,15.060798175113106,24.302832437550727,19.880835657420455,28.494091603822426,4.530350530618068,18.472100572700857
2022.0127894343882,F016,4.994,3.254824576233302,1.9406330633428506,0.1874060193486085,0.35702483351772274,39.61796486160928,10.332526889347518,12.996648173549191,1.000101140936334,86.97409759868772,-0.0002723226367864558,0.00012000270925286826,0.0002269387583815573,0.00035920470182132844,0.0014468964616102334,1.0037458024835528,0.005461039981942137,2.004129480538403,21.493969331742615,15.848109432397672,26.43999421784903,7.010716901145737,10.96810132112509,23.51281913497241,17.72316825929846,28.211279492448096,5.694953805802826,18.677584453866906,25.439711853895535,20.84667716844206,29.037735373932254,12.3334322601945,16.541391353132905,24.993012781448524,20.207077441134082,30.16967308235343,5.399930849464686,16.359074322905276
2023.0017591585906,F006,5.127,3.2461681457998033,1.7891811305319356,0.19554497006283825,0.31911704977309613,54.6303806117652,9.220120555686952,17.270941896681624,2.010150404624373,86.7510566817599,0.0028070495800929006,0.0025778041891289425,-0.004073036364126465,-0.005903687371978186,1.0031261218537002,1.0015755391376961,0.00013645160051077427,0.9886853380977508,21.012566908439247,16.14470590703021,26.68511394439883,6.5523513707657,15.88556853710503,24.04283423617546,19.568972755315233,28.087267127019278,9.103028479292304,13.917866932437567,26.7096388687542,22.299856291124584,31.128486489548813,7.906074065690832,18.192248826584166,23.609322613538286,17.684503217654758,27.98685188786389,7.84033278715513,17.140707879266536
2020.9954076499357,F015,5.574,2.952903083684624,1.643714911256289,0.17900765646426692,0.42820563970276077,40.933607727281306,9.2820239279926,17.204274572830016,2.012830881110308,88.32176808437005,-0.0005825285422373034,0.9999319110605944,0.9988231092761063,-0.003023015417589437,0.0022029907245440955,0.001848075796687949,-0.002145067036101325,4.951533475843662,22.007731398130097,17.22682756834516,25.199256440234848,4.2472982211665915,14.397961139406286,23.3587139005881,17.63029425264467,27.730804477243932,7.5350946608517715,16.742515643468007,26.53255586347604,20.073591791655176,32.10785059529632,8.730726119485327,15.648828862331682,22.26130274364391,18.195971816731273,27.051511287689504,5.154822029366232,18.397592858713164
2020.9987094316477,F026,4.942,2.6465203725029514,1.4974747983208359,0.13345186321206376,0.8846868504447843,44.83595189156363,11.196681264723926,12.412960924449159,3.996071868906682,87.49754941945727,1.000955029729336,0.004626646905815587,-0.0013663861470599669,-0.001106570869312676,0.005920752783398669,1.0012835908947453,1.0054529085413226,7.021045567090784,21.006022476200513,16.087976732003703,24.32250008983173,6.467541621767652,14.752891042865128,23.414800276540653,18.23213735472815,27.6153346922648,7.188494352234266,19.444223566874225,26.730239962046696,21.9270719450828,31.105515278390804,4.489844654812843,17.87829428542871,24.80569268468801,19.685309065319753,28.77277067202474,5.139995831275066,17.222475061658734
2023.0112563571963,F013,6.06,4.796066536405852,2.716733508128257,0.2416436215381826,0.4002439895702036,29.657725739111253,11.272849748457835,13.3137172752089,1.0003908022964692,75.71602260536032,0.9946725341485916,0.9978057299280756,-0.003178468445185607,1.0012713977207566,0.9911210993087584,-0.000754314665599908,0.9951850263395933,4.005545626250022,22.772525463280225,17.27264260844826,27.28339076741874,8.104485170158574,13.894124095424377,24.318937165784046,19.36139875086124,29.45658584756019,7.542131677633247,13.31064405641371,26.7317233915809,22.45030453479064,30.2534537863144,7.627163581336686,12.749339913275294,24.171302261902355,19.522874861047125,28.20899294521987,7.44640502457931,17.39337902312274
2021.012197490908,F025,5.35,4.13715668206662,2.402712665175846,0.23403850556866887,0.39119407324211763,29.625069490764435,10.288086263475536,12.355068403598649,4.003437355433083,91.51828769385902,0.006531981247064361,0.9936898986897692,0.0019549272802784324,0.9975900089987593,0.0059844639116613295,0.9971297027656245,0.0019002964783110376,5.992835877751437,20.289346533531404,15.97320666392743,24.487508892608854,6.159303344572815,17.134735649237072,21.625666521729602,16.99745629982919,24.953689820859275,7.509490081632658,17.809183767953332,25.596426041685614,19.48899443870221,29.89136772578908,10.699451003592129,18.223902877807934,23.64611881866659,19.82163685062371,28.029138932727566,7.6645260676827025,19.576037725547803
2021.9932050141738,F019,5.847,3.9773616884034984,2.2482650267762017,0.2322506014242755,0.6180142783838659,41.26226483263855,9.657406797226828,17.015639744263378,3.0063332535055656,89.87240578733572,-0.005741971345652318,0.009390966490485028,0.0010705589485125505,0.9952854816330631,0.9984282876781735,1.0011575395077534,1.0110163035779762,4.9779517869736365,20.933602896302325,14.509298488773092,25.828039745206205,6.264812875338528,15.591399403719873,24.452215953455795,19.388040928979926,29.170596175811188,9.595799164113513,14.899598293750508,26.720018719659574,22.12308915485621,31.828679349237092,6.830250500588054,20.428780874083262,23.447254083719216,17.75152644248934,28.229520405499027,7.279321285819145,17.179913472155985
2020.9996469888029,F021,5.536,2.9819589648982974,1.8890570894879977,0.16016823524074375,0.2537939965922103,44.460445169253376,11.712731647574318,17.174287163968433,0.9984783483026468,72.4903100606637,-0.0021761152272626746,-0.0028721122430098995,0.9927427575743368,0.9940134810346464,1.0036838060240563,0.9986649796493224,1.0009954245428854,7.966458060150488,21.313101985646174,15.705031986686791,25.694464105339744,9.548734361382524,15.672012416226803,24.525735629123115,19.432044581635253,28.020728054936495,8.242104140534392,15.89037241531607,25.55306584530066,20.28468722062041,28.40861703259964,9.045103276755958,17.175121499683605,23.781326001663587,19.731842645372314,27.739387273819215,9.208413979755068,20.697693019908943
2021.0007500238514,F008,5.541,2.5589279083843595,1.503173202319841,0.1311150511913004,0.582901000972734,23.727647123008502,11.424737347411018,12.011247695926755,3.9986268950820727,91.31351501470488,0.0004914797523566676,-0.0027001957869963924,-0.0075349868250543465,0.991680846763874,0.9933352283207779,1.006772080068379,-0.003759626726112242,2.005109199790406,21.422084027276316,16.115845988529028,25.836714133989684,7.174127329324862,17.338913326635268,23.97821463279346,17.896090290154962,28.60501543151142,9.236686562768472,16.625618839754296,25.23343301621861,20.566434912173083,27.762529947774702,9.183082982845415,16.7102800472645,22.768155755689943,17.243240234173165,26.730627002716098,6.559034793821348,18.664103404401367
2021.9917953678578,F025,6.502,4.681089223808387,2.5961418388940802,0.25573299623124696,0.43925237642793513,39.0190574036458,10.160163620665525,21.084898078060277,4.015777579975093,93.16608273608219,1.010026611777619,0.999687423124679,1.0019375969672504,0.9988162444068079,1.0000249619307446,1.005378887616141,1.001989188094494,5.036818493660492,21.261806352829865,16.176900017469904,25.154139497462808,4.427209656167473,12.421699226064764,25.28853841853362,21.826006927172024,29.55500103398164,6.158037906613839,17.399759391386876,26.374691187958497,20.659591636635223,31.21832805988316,9.274960326262919,15.95008719301114,23.57127980218582,19.33566097062483,27.183592355765313,9.546924019999118,18.692681487758087
2021.9995367503634,F003,5.656,4.117361584814988,2.4303730042679037,0.21458749315019915,0.5590269717997246,37.376289351205806,11.340055826172875,8.316778315805093,1.0138301655953519,73.83818135828919,0.9978713680954259,1.000319121603501,-0.0037196947049701686,-0.007404637054592534,0.0011898598202854215,1.0025361462338396,0.9977217177087648,2.004636230156739,20.75729022202799,14.877107627219083,24.72367415138596,5.8422872914610355,12.80383602049285,22.305285893668852,17.18006542212751,26.53722675572796,6.293432741223067,15.916292780677045,25.985766852139605,21.256105158825665,30.190961933009127,8.658565545978679,16.989203043285784,23.582995170055746,18.942965645244207,27.6367835929401,5.926003877916743,20.08389200606367
2023.0000442814194,F013,6.06,4.803113126672614,2.7161772523597634,0.24097169898503523,0.40067025900881215,29.646400525598523,11.273635913512479,13.279262112823469,1.0054589121742665,75.65785036917902,0.9966459437418748,0.9981631874693048,0.0013780443849297644,0.9949590367012052,1.0058203632990415,0.0015167322209579206,0.9932422754935103,3.9684455764524595,22.77876182173126,17.275472425728122,27.28794271044503,8.104290724891548,13.87891377079617,24.32870093098992,19.37776726633589,29.433287001776666,7.540148127802605,13.32578923837442,26.736541196406545,22.457362458782015,30.240155966795015,7.616622142136467,12.728365793822737,24.17458594095728,19.497864813382854,28.218072487818123,7.40329351702422,17.340690775270897
2023.0094855190334,F013,6.06,4.8030393219773915,2.714569415579704,0.24127765114173289,0.40068021092818895,29.555815405621427,11.261397847795575,13.288874163786366,1.019657012126265,75.80861583927145,0.9972260854923566,0.9999171860486037,0.003562952789894665,0.9980153983892909,0.9920166562471506,-0.00035250193054446355,1.0033981453979972,4.005137131752361,22.767566691690906,17.289658296534714,27.265487688432394,8.119304573626001,13.892519721533063,24.31117168712134,19.389619267136297,29.47344556708847,7.540249291442173,13.294613171078838,26.73621399898096,22.42681106873094,30.230187783486326,7.589212748742261,12.757465462694547,24.188336093102226,19.527555843801096,28.201434033557955,7.470464384913886,17.377148627110163
2021.0100446920492,F020,5.276,2.7177779508719397,1.4964664164803865,0.13134475400976367,0.6569378901887992,42.219141516459,11.347009781811712,19.152285308254857,3.9955812175232563,95.06232672698727,1.0083542076779335,-0.00018887730669364374,0.9942013550421116,-0.006730771866729491,1.0001548698630043,0.994945960137173,0.00541850016025512,7.998782721174353,20.938174634568753,15.422352697325223,26.416550970174836,8.482145488945019,17.450685721829117,23.50279091599324,18.61280723937067,28.51866618455994,7.132230790245319,15.862279232912158,24.36477802065409,20.352700919392902,28.935906094958092,6.414718526255957,18.583336135048206,23.931422669651468,19.638819292845245,27.354592416129616,9.734635575288866,16.48533011859062
2020.9972612734134,F014,6.086,2.7855778238495876,1.6646971607702044,0.169797540022111,0.4793528116201905,33.89275913861875,9.837892123310853,21.24244013550981,2.0185577572224016,77.7663161781976,-0.01416298207319987,1.000830421293265,-0.0064400528038697094,0.001913311047553056,0.9945347540651487,0.9991336749862457,0.9984929361168156,3.019717352883219,21.90280712835202,17.11773903895666,26.35810411656736,10.0413383219012,10.371492821053222,23.735264178473866,19.260631483924133,27.108900134727286,5.856346101539715,14.786147423447087,25.592121862244444,20.10531193829176,29.648892727710106,10.350406108764009,16.587586707004093,23.19534572033725,17.649419564123647,26.63239220735197,7.27350343989169,20.558458858673085
2020.9982201019586,F008,5.541,2.570220024498506,1.5015402883778362,0.13168100607227612,0.5824155220432087,23.625827070352294,11.407583777897058,11.857045888759409,4.006203348489181,91.35737603221956,-0.005049789561163589,-0.011198463109946618,0.007639492628436382,1.0037294767697045,1.0025456785484603,1.0004063675896215,-0.0018285817286884292,2.013845564973771,21.418856206434903,16.119203188989843,25.830233623666093,7.2434479126932105,17.36167928259483,23.964374349963595,17.893747628126516,28.576547660917253,9.281650300038725,16.573924030285195,25.214257844862818,20.586668124422317,27.77537150073177,9.154291101290394,16.693585351197868,22.751729321644792,17.222095615775846,26.71301270011003,6.48363011771286,18.6731326385362
2021.0055263154634,F008,5.541,2.575020726947689,1.5047079769116218,0.13051500620247466,0.5781331597845011,23.800594997578504,11.418068203989646,11.8901530691852,4.037402280792366,91.3429047575203,0.013754772477892361,0.00893447973947986,0.0016040202971871692,0.9972318137496026,1.0039140631999681,1.0009195625613898,-0.00466101438936496,1.9318639536533602,21.42724739511525,16.122817138856654,25.819598254464605,7.196843436671616,17.374824027342314,23.987014145553502,17.87793081836675,28.573607733000067,9.233534097407569,16.598165136875497,25.232820608225396,20.542919301105638,27.794196336488636,9.209569203978631,16.69459696879423,22.75485708200836,17.215332929969072,26.73739035002986,6.505168237881574,18.649202624607792
2021.9951317575646,F001,5.197,3.7496731375435512,2.3150996380299618,0.21239229362919038,0.6105067819396618,37.63920421205881,10.908181864492816,16.930244033474168,0.9863646628920396,91.9148718077859,1.0029756826712923,-0.000699644335054708,-0.0019127599769341779,-0.0022018811242096453,0.006482190537616301,1.0018816991996575,0.9992732142840103,3.012442349699848,20.770340200945334,15.928443890453593,26.407574799591746,4.988894701651203,11.230492765538013,23.533491305135247,18.503506395086607,28.96833794740748,4.679117935122321,12.540927870095858,25.014985318569693,20.527916105649076,30.26859337069018,9.537852273364715,17.599975318179773,24.713368270762967,21.07661538748716,28.99773445573803,11.27200597359085,15.591043851808767
2022.0048969575032,F013,6.731,4.2936774202500585,2.4985999859720383,0.22278136896376338,0.6723911140570403,40.431002762472154,11.207222286102366,20.584462411909506,2.9921177380665913,87.56806819034986,0.9944302587671827,1.00275805538642,-0.004261046466334897,1.0027077403307565,-0.002694408829173944,1.003692293968591,0.9972740209359336,1.9771007423338873,22.015458607893788,17.787240325968316,25.76086788788805,1.4218500937279241,12.59184268876786,23.50242074221339,19.866706599873897,27.490762749522133,3.9842064147001213,16.26154722939524,26.8148567994228,22.39241096645912,30.52085556476614,6.818074786024801,17.36918670831424,22.62751416702853,17.0897222765576,26.356179534768675,10.385605914632563,23.01076273491096
2020.9992686969592,F008,5.541,2.571546896203412,1.4995864560634016,0.13124617264830926,0.5811913929957141,23.797645139147427,11.399372384461714,11.967077016359724,4.004788709530386,91.21012276317543,-0.00021109899719233557,-0.0065462138413945,-0.0023288553026550927,0.9964026679797725,1.0046695134437287,0.9972261450779163,-0.0049007981613651145,1.9675563519556007,21.411988017733286,16.098209920370486,25.82823924088157,7.235217131520822,17.340265729705482,23.98961401666526,17.900276520908974,28.605853259248985,9.230798157212396,16.58962747594584,25.217914108229674,20.55615600868885,27.77849392327854,9.198219864337096,16.721155800492777,22.755132106791894,17.2082762566337,26.703031849765548,6.468195144110248,18.645722225222908
